elapsed_time,v_lon_ego,v_lon_car,a_lon_ego,d_ego_j,is_e_in_j,d_car_j,angle_actor
9.187947397120297,1.6015081043749118,1.5989295758487314,4.535447214000459,51.93636745452884,0,38.98504005432129,3.1261818540990607
9.287947398610413,0.37721141624635596,0.3661397461643045,-6.225794473109329,51.93159908294681,0,38.978276596069335,3.1320390881448503
9.38794740010053,0.4670320542374437,-0.31993141386513824,-4.139568981691252,51.922612609863315,0,38.955836639404296,3.141469384673868
9.487947401590645,0.8022868990900915,-0.6964272389104247,3.18817636755284,51.89424652099613,0,38.889369354248046,3.1389070490426
9.587947403080761,1.0243832841917264,-0.9138148039784072,3.4816254552702586,51.84126705169681,0,38.798371658325195,3.1390158620730304
9.687947404570878,1.2357099840620336,-1.178438675687371,2.0209609539598214,51.75905269622806,0,38.68436370849609,3.1397268925612556
9.787947406060994,1.425774035897585,-1.4101119471816537,2.018421064299997,51.656422080993686,0,38.550290451049804,3.1398282759324747
9.88794740755111,1.6037577106540044,-1.6021901006032866,2.216067195423412,51.53149074554447,0,38.397879943847656,3.139862280134686
9.987947409041226,1.7728636441326768,-1.7728187843442005,1.8208198096062447,51.386280479431186,0,38.22815071105957,3.139922963619034
10.087947410531342,1.9345525557040855,-1.9339973183105101,1.5633033921574142,51.22455257415775,0,38.04192672729492,3.1400504940668315
10.187947412021458,2.0895778642549288,-2.089046516463936,1.4353244800508933,51.04797023773197,0,37.83989845275879,3.1402392433108735
10.287947413511574,2.238387650007709,-2.238159627417528,1.3567191091236992,50.85742229461673,0,37.622720108032226,3.140354678744824
10.38794741500169,2.381296166587599,-2.3812540841245933,1.297890589682262,50.653577270507846,0,37.390988693237304,3.1405053890040016
10.487947416491807,2.5185612642425226,-2.5185597597356484,1.2464204663925451,50.4370045089722,0,37.14526496887207,3.140526075484959
10.587947417981923,2.6504104937892805,-2.650402727450015,1.1981116060526202,50.20822948455814,0,36.88612113952637,3.14081401341711
10.687947419472039,2.7770565802063274,-2.77704605490555,1.1519166154270217,49.96772712707523,0,36.614079818725585,3.14077798027402
10.787947420962155,2.8987017021678922,-2.898695815966671,1.1075666115727392,49.71595329284671,0,36.32964454650879,3.140885913163778
10.887947422452271,3.01553695348442,-3.015535182436565,1.064862452282114,49.45334571838382,0,36.033322677612304,3.141006497430907
10.987947423942387,3.026485103433842,-3.0264845786524317,1.0236843192868943,49.180316390991244,0,35.73052536010742,3.1410259019485474
11.087947425432503,3.0213704583017713,-3.0213702303861454,0.9840396381516001,48.8972734832764,0,35.42819915771484,3.141285662925257
11.18794742692262,3.0162606916001407,-3.0162604803039637,0.945893591737775,48.60459178924564,0,35.126374588012695,3.141436048746819
11.287947428412735,3.01116192171998,-3.0111617513758446,0.9092213060366778,48.30265373229984,0,34.825044021606445,3.141394381393226
11.387947429902852,3.006074905509751,-3.0060748594996762,0.8739712553760919,47.991813125610385,0,34.52420745849609,3.141684313274446
11.487947431392968,3.24283278348419,-3.242832762842151,0.8401003835791533,47.67243904113773,0,34.21290336608887,3.141697668283005
11.587947432883084,3.4763014638664362,-3.4763013517851014,0.5855821804209727,47.34525627136234,0,33.87513481140137,3.141845527953262
11.6879474343732,3.659477620558252,-3.6594775229296017,-0.04421246452016399,47.016627731323275,0,33.5171044921875,3.1418188101798217
11.787947435863316,3.8156362737642793,-3.815636125366,-0.044431607489433055,46.688468399047885,0,33.14240776062012,3.1418681835408426
11.887947437353432,3.9568344201977332,-3.956834134330421,-0.04447879113980201,46.360701980590854,0,32.75299964904785,3.1419718060860093
11.987947438843548,4.089193211993566,-4.089192310168673,-0.04436407662563301,46.033309402465854,0,32.34999214172363,3.1422567136790196
12.087947440333664,4.215814734823401,-4.215814003400004,0.37767253095799297,45.70571559906009,0,31.93408332824707,3.14218171072483
12.18794744182378,4.338287467725045,-4.338286709013719,1.9708018979058868,45.3629078292847,0,31.505751953125,3.1421840336705307
12.287947443313897,4.457439988279976,-4.457439377599386,1.4386531114362846,45.003661575317416,0,31.065339431762695,3.1421160533030945
12.387947444804013,4.573719283090357,-4.573718271487268,1.190729267151386,44.63172573089603,0,30.61318145751953,3.1422577319687015
12.487947446294129,4.6873808933543595,-4.687380162210975,1.0664919365239267,44.24879116058353,0,30.149541244506832,3.142151185550306
12.587947447784245,4.798579288950019,-4.798578653746384,0.9964036319462454,43.855678024292025,0,29.674668655395504,3.142107188834048
12.687947449274361,4.907418529873527,-4.907417492034566,0.9509489035196782,43.45287078857425,0,29.188815460205074,3.142243010660785
12.787947450764477,5.0140185151896555,-5.014015126081472,0.9173965067372917,43.0407175445557,0,28.692199096679683,3.1420979279471117
12.887947452254593,5.11835399001478,-5.118353456903053,0.8900112140143682,42.61950057983402,0,28.185054168701168,3.1420201147061535
12.98794745374471,5.220494012130996,-5.220493424516527,0.8659119826205937,42.1895098114014,0,27.667575225830074,3.1420590736241762
13.087947455234826,5.320502864174263,-5.320502312952737,0.8436832734705971,41.75097030639652,0,27.140015945434566,3.142036558581447
13.187947456724942,5.418438093617486,-5.418437767541663,0.8225337566670151,41.30410140991214,0,26.60256896972656,3.1419341231999374
13.287947458215058,5.49634939662575,-5.496349132322649,0.8020689772538342,40.84913200378421,0,26.05561386108398,3.1419015087584263
13.387947459705174,5.489601174944778,-5.489600972916848,0.7821750030819189,40.38625282287601,0,25.506198272705074,3.1418637823661055
13.48794746119529,5.480221037990318,-5.480220562405838,0.7627628483271592,39.91566986083988,0,24.95776306152343,3.142009258745747
13.587947462685406,5.470556826843951,-5.470556659405418,0.7438467297649894,39.43755477905277,0,24.410289154052727,3.1418400688892314
13.687947464175522,5.460863168573715,-5.460863094664395,0.7254027861080936,38.95210212707523,0,23.86376892089843,3.141757177496294
13.787947465665638,5.451180715165551,-5.451180547020911,0.20735763991296755,38.46142906188968,0,23.3182176208496,3.141841030311676
13.887947467155755,5.639688127215947,-5.639688104905266,-0.06812067576672107,37.971177520751986,0,22.7619546508789,3.141681602268377
13.98794746864587,5.777612774238237,-5.777612773309572,-0.0682107832024813,37.48158210754398,0,22.190081939697258,3.1415747387027757
14.087947470135987,5.892157155507214,-5.8921571170583205,-0.06813889338652344,36.992606582641635,0,21.60587631225585,3.1414784140855154
14.187947471626103,5.994897555387878,-5.99489755193361,-0.06800714441373903,36.50426620483402,0,21.01095138549804,3.1416265988923526
14.287947473116219,6.091452706850976,-6.091452704172469,0.9770489024962299,36.01292175292972,0,20.406112060546867,3.1415630007373454
14.387947474606335,6.184526537128678,-6.184526216327444,1.3606838237904344,35.50693077087406,0,19.791838989257805,3.1415505894339795
14.487947476096451,6.275421224564358,-6.275421176527559,1.0601320981089335,34.98928588867191,0,19.168372497558586,3.141520744997583
14.587947477586567,6.364766668731478,-6.364766643101155,0.9213354791824038,34.46205276489261,0,18.535907135009758,3.141510431282309
14.687947479076684,6.452873390379206,-6.452873363978331,0.8524660849458362,33.92611640930179,0,17.89458404541015,3.1415697220072047
14.7879474805668,6.539891832640013,-6.539891800915941,0.8146857688897884,33.38191741943363,0,17.2444985961914,3.1415363090351596
14.887947482056916,6.625903699281409,-6.625903665849574,0.7911444916789019,32.82969993591312,0,16.585776672363274,3.1415051690998723
14.987947483547032,6.710951427912439,-6.710951407128195,0.77432146804263,32.26964134216312,0,15.918494567871086,3.141515932823488
15.087947485037148,6.795064057225162,-6.795064030152345,0.7607555398588692,31.701884689331088,0,15.242766723632805,3.1415034643908513
15.187947486527264,6.878257338087732,-6.878257297226483,0.7488059865172079,31.126580657959018,0,14.558684692382805,3.14148436273271
15.28794748801738,6.9605452297724035,-6.960545227765487,0.7376241272782161,30.543841781616244,0,13.866320953369133,3.1415718978003744
15.387947489507496,7.041940322966386,-7.041940306175261,0.7268620642844141,29.95378822326664,0,13.165782318115227,3.1415240524307038
15.487947490997612,7.122451905477394,-7.12245189712835,0.7163523206613032,29.356524887084998,0,12.457156524658195,3.1415443340064195
15.587947492487729,7.202090396822193,-7.202090392655836,0.7060002397072448,28.752168121337927,0,11.740531311035149,3.141558639550977
15.687947493977845,7.280867703165615,-7.280867699612319,0.6958149856877399,28.140798034668006,0,11.015979156494133,3.1415614608892293
15.78794749546796,7.358791977499938,-7.358791977343046,0.6857870895720545,27.522519531250037,0,10.283599243164055,3.141586351741007
15.887947496958077,7.435874146235148,-7.4358741462262055,0.6759071643926897,26.897435607910193,0,9.543475494384758,3.141591812382501
15.987947498448193,7.512120885410802,-7.512120884643331,0.6661794787673355,26.265653076171912,0,8.795691833496086,3.1416069390883976
16.08794749993831,7.5875427057679685,-7.58754269860824,0.6565711419930303,25.627259674072302,0,8.040320739746086,3.1416360958426677
16.187947501428425,7.662148657225018,-7.662148644924381,0.6471537762756091,24.982350769043006,0,7.277457580566399,3.1416493166145436
16.28794750291854,7.735946882549028,-7.735946847476774,0.6378458677598867,24.331025543212927,0,6.5071748352050705,3.141687875862937
16.387947504408658,7.808948281037295,-7.808948255990298,0.6286957302361723,23.673371734619177,0,5.729564056396477,3.141672746702728
16.487947505898774,7.8811605572299985,-7.881160487846918,0.6196401116149965,23.009477081298865,0,4.944690093994133,3.141725346095119
16.58794750738889,7.952591266906363,-7.952591229337695,0.6107193182924068,22.33943695068363,0,4.152636871337883,3.141689855169554
16.687947508879006,8.023250028734703,-8.023249941537243,0.6019733243140825,21.663335266113318,0,3.353492126464836,3.14174008536072
16.787947510369122,8.093145854774676,-8.093145709123096,0.5933521858606309,20.981267395019568,0,2.5473130798339767,3.141782373712557
16.887947511859238,8.162285394430562,-8.162285203046089,0.5848120905250028,20.293305816650427,0,1.7341874694824142,3.1418092055695404
16.987947513349354,8.230678153214656,-8.23062481921646,-7.494716903395625,19.644765319824256,0,0.9141954040527267,3.1417994433887997
17.08794751483947,8.298332437599477,-8.29830461943222,0.3170716424011275,19.025880279541052,0,0.0873979187011642,3.141623937716033
17.187947516329587,8.36525677178485,-8.365253771538994,0.5345345286273232,18.406037750244177,0,0.0,3.1417426557545007
17.287947517819703,8.437841400096683,-8.437776917561996,0.6018578652701816,17.780961456298865,0,0.0,3.141757542515756
17.38794751930982,8.510054072647588,-8.509903091881158,0.6011062936644408,17.149262847900427,0,0.0,3.1416917103537276
17.487947520799935,8.579335144783467,-8.579224551754841,0.5727522112602668,16.510926666259802,0,0.0,3.1414851285775462
17.58794752229005,8.650585442761354,-8.650201658641686,0.5464908779044869,15.866391601562537,0,0.0,3.1416544847360033
17.687947523780167,8.673120816034807,-8.672956052697335,0.5242168702175314,15.216161193847693,0,0.0,3.1417518897580647
17.787947525270283,8.594169183661055,-8.594149466172487,0.5090453005318881,14.560647430419959,0,0.0,3.141688790877953
17.8879475267604,8.467994144470607,-8.46798836771337,0.49557680168162094,13.900102081298863,0,0.0,3.141729803270824
17.987947528250515,8.320497397027443,-8.320496770433389,0.4891784583755671,13.23467391967777,0,0.0,3.1418460698034507
18.08794752974063,8.164388208675874,-8.164381791643882,0.4799024532820197,12.564458312988316,0,0.0,3.141649005769546
18.187947531230748,8.005984837557863,-8.005977129813344,0.47534987859624006,11.889489593505894,0,0.0,3.1416254892273594
18.287947532720864,7.848031748103946,-7.848026618376973,0.4676200488416679,11.209844055175816,0,0.0,3.141654541972909
18.38794753421098,7.691860570567725,-7.691857491017458,0.4596805143519342,10.525548400878941,0,0.0,3.1416396318426223
18.487947535701096,7.556011220786138,-7.556009225089711,0.4537295404878573,9.836690368652379,0,0.0,3.1416248813081626
18.587947537191212,7.540522768182552,-7.540521220043558,0.4467581883019146,9.143323364257848,0,0.0,3.141613950709316
18.68794753868133,7.526040672158361,-7.526039314354285,0.4398012295984587,8.445512237548863,0,0.0,3.1416383609854392
18.787947540171444,7.511590614471883,-7.511589284453111,0.4329824304617569,7.743356170654332,0,0.0,3.141656378109958
18.88794754166156,7.497171082443309,-7.497169735407303,0.42639250992359734,7.036897125244176,0,0.0,3.1416739765727684
18.987947543151677,7.482783094218023,-7.4827816998285925,0.41989812357722606,6.326211395263707,0,0.0,3.141715497307103
19.087947544641793,7.009316640885049,-7.009315298916758,0.4133606356212997,5.611363830566441,0,0.0,3.1417355755433665
19.18794754613191,6.624962377787301,-6.624961122845101,0.4071903222882864,4.89242309570316,0,0.0,3.141705872235728
19.287947547622025,6.2969207453386575,-6.296919544730925,0.40084831657768366,4.169434967041051,0,0.0,3.141707116903235
19.38794754911214,6.005758659815177,-6.005756475779935,0.41819399342731983,3.4423765563965194,0,0.0,3.1419068621674198
19.487947550602257,5.739472552674804,-5.739469492465961,0.4303111307845648,2.7108091735840194,0,0.0,3.1414862833780886
19.587947552092373,5.490921117378175,-5.490918376021211,0.3944236241192095,1.9752134704590198,0,0.0,3.1415280064244397
19.68794755358249,5.257946579594413,-5.257943983025447,0.3899135249857283,1.2356962585449573,0,0.0,3.1418497056881423
19.787947555072606,5.0626655825323885,-5.062665222298605,0.39996734247182825,0.4924673461914417,0,0.0,3.1417345330884463
19.88794755656272,4.963830087388555,-4.96382547681832,0.31996188207484755,0.0,0,0.0,3.1415089464276025
19.987947558052838,4.960806746813298,-4.960801939577219,0.3497444754589131,0.0,0,0.0,3.1416603307878432
20.087947559542954,5.0083784047526025,-5.008373280715036,0.35993052865562497,0.0,1,0.0,3.1417372171587763
20.18794756103307,5.081873168228144,-5.081847798163985,0.3456400854693459,0.0,1,0.0,3.1411322297495725
20.287947562523186,5.158934337818755,-5.158141134883607,0.3919619494941051,0.0,1,0.0,3.1253866282710865
20.387947564013302,5.248385683888015,-5.242371389204224,0.31262461414751036,0.0,1,0.0,3.0937335458368818
20.48794756550342,5.340520749174439,-5.3188104169490655,-0.1538646620131376,0.0,1,0.0,3.051410278145081
20.587947566993535,5.4329016807165065,-5.332031765132018,-1.6492168084181469,0.0,1,0.0,2.9485932099657326
20.68794756848365,5.49376351248391,-5.192861695465884,-2.9672236309678097,0.0,1,0.0,2.809152682435438
20.787947569973767,5.476882351352079,-4.967881597441087,-1.648436511011702,0.0,1,0.0,2.707079517058137
20.887947571463883,5.465334331316308,-4.829357704606742,-1.5408247678765026,0.0,1,0.0,2.654367347456243
20.987947572954,5.454243212783897,-4.731724789538779,-1.7080598609644568,0.0,1,0.0,2.6210134307970057
21.087947574444115,5.443249043332732,-4.644047782270186,-1.7816472785616122,0.0,1,0.0,2.592840315987238
21.18794757593423,5.456230758576208,-4.580328714785871,-1.7841572110361925,0.0,1,0.0,2.567108796759757
21.287947577424347,5.635040280465329,-4.640944272663466,-1.759556540211648,0.0,1,0.0,2.53850215592447
21.387947578914464,5.7702462837081026,-4.656389029231019,-1.7213042019597897,0.0,1,0.0,2.5097931666496853
21.48794758040458,5.883518413725821,-4.642149385669925,-0.9896052985302473,0.0,1,0.3156682252884111,2.479992321817086
21.587947581894696,5.985722907067581,-4.60670908610946,-0.055602182693617525,0.0,1,0.9097540378570756,2.44903727928358
21.687947583384812,6.082089088025582,-4.551201800586999,-0.07033474499206069,0.0,1,1.5136806964874467,2.4162864215176896
21.787947584874928,6.175135193667741,-4.475214448737386,-0.07268848333387189,0.0,1,2.1270315647125444,2.3814178365582563
21.887947586365044,6.266072430162415,-4.387602269259147,-0.06932288031276745,0.0,1,2.749561786651631,2.3464962802310514
21.98794758785516,6.355491226197387,-4.249947474906798,-1.8415935626992435,0.0,1,3.3810963630676465,2.3032620926901233
22.087947589345276,6.443684621733753,-4.104782965499601,-3.79615292777983,0.0,1,4.021505832672139,2.26142822864324
22.187947590835392,6.5307972256457525,-3.9671365577934803,-1.5719723522725042,0.0,1,4.670671939849873,2.2236441079437665
22.28794759232551,6.616903440370425,-3.813597867240931,-0.3939590145320706,0.0,1,5.3284935951233106,2.185041777635772
22.387947593815625,6.702048865807973,-3.6428630489230436,0.1833058233708687,0.0,1,5.994873523712178,2.145450902868454
22.48794759530574,6.786255907832254,-3.474536722534001,0.46260154940808784,0.0,1,6.669715881347676,2.108303499006239
22.587947596795857,6.869543122377081,-3.295539473619588,0.5860409356051793,0.0,1,7.352934837341328,2.071145695992584
22.687947598285973,6.951924143117346,-3.1047529707422834,0.6388608362749006,0.0,1,8.044428825378438,2.0337618743826167
22.78794759977609,7.033411214300914,-2.9005393985998706,0.6563728093678084,0.0,1,8.744111061096211,1.9958772316380842
22.887947601266205,7.114014783395268,-2.670502770941934,0.6509304578998069,0.0,1,9.451884269714375,1.9556098442077388
22.98794760275632,7.193745768709565,-2.4146447129951034,0.6404105978999177,0.0,1,10.167679786682148,1.9131010810083435
23.087947604246438,7.272614159631065,-2.1668373267892043,0.6516631778925279,0.0,1,10.891398429870625,1.873335880874301
23.187947605736554,7.3506299680800185,-1.8950852112083219,0.6826646579633736,0.0,1,11.622960090637227,1.831557261482014
23.28794760722667,7.4277989374415725,-1.64245112591264,0.6903195968880848,0.0,1,12.362273216247578,1.7937704936360674
23.387947608716786,7.504133412641486,-1.3885883666774452,0.6390811079822187,0.0,1,13.109257698059102,1.7569185809876338
23.487947610206902,7.579641064047362,-1.0953647704021365,0.43746403772149917,0.0,1,13.863829612731953,1.7158196413008857
23.587947611697018,7.654332373978189,-0.7744122618446531,-0.04331065276071829,0.0,1,14.625905990600604,1.6721432858267236
23.687947613187134,7.728216456536484,-0.46367729065797947,-0.0005287371112897963,0.0,1,15.395416259765643,1.6308312465544215
23.78794761467725,7.80130081433846,-0.5869526512280266,0.033587180761685306,0.0,1,16.172266006469744,1.6461061285807543
23.887947616167367,7.8735974642497615,-0.5462414042263604,-0.05073215863350013,0.0,1,16.956377029418963,1.6402286006498072
23.987947617657483,7.945109316103856,-0.3120886943009084,0.16077443162849536,0.0,1,17.74767494201662,1.6100870411136468
24.0879476191476,8.015850519297075,-0.10071791825281844,1.5602225847537412,0.0,0,18.546077728271502,1.5833615101709682
24.187947620637715,8.085826434885933,0.050586597409596486,1.1335281295537827,0.0,0,19.351512908935565,1.5645400748955574
24.28794762212783,8.155044279065548,0.1799185349023633,0.9185839639459913,0.18425464630129085,0,20.16390800476076,1.5487322895471438
24.387947623617947,8.223515802385704,0.2884684049893821,0.8121211217909453,0.7766575813293635,0,20.98319053649904,1.535710649799714
24.487947625108063,8.291246846082016,0.3719330887565198,0.756181518278468,1.3767695426941096,0,21.809270858764666,1.5259227452648272
24.58794762659818,8.358248295764998,0.4322366050167243,0.7237512903811912,1.9841294288635432,0,22.64209175109865,1.5190594696308055
24.687947628088295,8.424523780478681,0.4706424265645462,0.7024604634110897,2.598457813262957,0,23.481565475463885,1.5149014653011004
24.78794762957841,8.490085175541257,0.4874050555068718,0.6865698163618879,3.2196297645569025,0,24.32763099670412,1.5133560095181586
24.887947631068528,8.55493779414142,0.4859319061178379,0.6734604571654845,3.847504138946551,0,25.18021202087404,1.513964401186033
24.987947632558644,8.619090478924745,0.4681398338155772,0.6619211328293928,4.482077121734637,0,26.03923988342287,1.5164552900976205
25.08794763404876,8.68255003094457,0.43672865089480467,0.6513498112063671,5.123254299163836,0,26.904640197753924,1.5204755089672106
25.187947635538876,8.745326426874499,0.3966291469918488,0.6415150061236468,5.771003723144549,0,27.776357650756854,1.5254274947895206
25.287947637028992,8.80742505947272,0.34892134012666864,0.6322037429062999,6.42523145675661,0,28.654310226440447,1.531169231078095
25.38794763851911,8.868855089682933,0.29760128504785127,0.6232879616700999,7.08584403991701,0,29.538429260253924,1.53723425370738
25.487947640009224,8.929621911279243,0.24635221012857797,0.6146050833841199,7.752719879150408,0,30.4286575317383,1.5432046243210809
25.58794764149934,8.989811304012013,0.1942555252460602,0.6060468656986917,8.42579650878908,0,31.324932098388693,1.5491862352224404
25.687947642989457,8.9724277621149,0.14422362272987407,0.5975970128008359,9.104968070983904,0,32.222915649414084,1.55472154325347
25.787947644479573,8.955438109936203,0.09924200480590481,0.5892582822532157,9.790174484252947,0,33.119197845459006,1.5597143411965162
25.88794764596969,8.938485643822034,0.06031731605279142,0.5808736264344065,10.481276512146014,0,34.01378631591799,1.5640482291599416
25.987947647459805,8.921571118484746,0.028590316111072853,0.572540161155268,11.178064346313494,0,34.90670394897463,1.5675916933657
26.08794764894992,8.904694060980361,0.002603553303288365,0.5642806940508647,11.880567550659197,0,35.797927856445334,1.5705039469195208
26.187947650440037,8.990712679199655,-0.016878314746761935,0.5561119369943888,12.588681221008319,0,36.69282150268557,1.5726736334405171
26.287947651930153,9.067794213128998,-0.030012287603193993,0.5480314021780351,13.302286148071307,0,37.59629058837893,1.5741061000091976
26.38794765342027,9.134313902771371,-0.03816557971409545,0.5400805123857269,14.021318435668963,0,38.506797790527365,1.5749746034744725
26.487947654910386,9.19568968137114,-0.042428942849492945,0.5322576003345093,14.745706558227557,0,39.42363739013674,1.5754103465004716
26.5879476564005,9.254457062281393,-0.04249167792584248,0.5245556402617705,15.475387573242205,0,40.34643554687502,1.575387825457748
26.687947657890618,9.311804114629142,-0.0385172909357962,0.5170013259554856,16.210256576538104,0,41.275047302246115,1.5749327326190954
26.787947659380734,9.368280820238063,-0.033561441705868264,0.5095683842983785,16.9502696990967,0,42.209339141845724,1.574378789163197
26.88794766087085,9.424148998566368,-0.02683287109506984,0.502285325277205,17.695348739624045,0,43.14924240112307,1.5736435767008774
26.987947662360966,9.47952813806314,-0.01988121407190234,0.4951001859514938,18.44537162780764,0,44.09469985961916,1.572893607203503
27.087947663851082,9.534477573741208,-0.011025839166081578,0.48802540871320177,19.20029640197756,0,45.045677185058615,1.571952744809247
27.1879476653412,9.589028591085125,-0.0029774777514185486,0.48103263509813793,19.960103988647482,0,46.002124786376974,1.5711068355989197
27.287947666831315,9.643188906785431,0.0032922373964943776,0.47416444365581345,20.7246894836426,0,46.964012145996115,1.57045492132289
27.38794766832143,9.696972480796772,0.009020168943824017,0.4673871866008688,21.493991851806662,0,47.931270599365256,1.5698661220054675
27.487947669811547,9.748655618908387,0.015241308991406907,0.46070470705339817,22.26791572570803,0,48.90384292602541,1.5692328994059062
27.587947671301663,9.791199205348267,0.01884651898723775,0.45412875099111166,23.046421051025412,0,49.881160736084006,1.5688714828375976
27.68794767279178,9.818268274125522,0.022111824339155078,0.44761018437276123,23.829427719116232,0,50.861900329589865,1.568544214465749
27.787947674281895,9.830029694682862,0.025299965160745595,0.44122496919112564,24.61688804626467,0,51.84449386596682,1.5682225814575625
27.88794767577201,9.829399483934242,0.025966799082658303,0.4349284312246788,25.408700942993185,0,52.82754135131838,1.5681545754520838
27.987947677262127,9.819562450553867,0.026228629710738992,0.4287045850880567,26.20483207702639,0,53.809993743896506,1.5681252647153836
28.087947678752244,9.803308872630621,0.02668368437128348,0.4225689854149563,27.00523376464846,0,54.7910957336426,1.5680744175225305
28.18794768024236,9.78302050483356,0.026039713713856657,0.41653203656314014,27.809835433959982,0,55.770313262939474,1.5681345982981907
28.287947681732476,9.76068455180314,0.025895147253257294,0.41060834179192207,28.618555068969748,0,56.7473945617676,1.5681433184436016
28.387947683222592,9.737570398041065,0.025780413346721657,0.40473413457201685,29.431335449218768,0,57.72219467163088,1.5681488036027227
28.487947684712708,9.714234039050522,0.02567519476862294,0.39896457565735644,30.248140335083026,0,58.694664001464865,1.568153274902299
28.587947686202824,9.690920569905774,0.025573858547480982,0.3932712180506137,31.068923950195334,0,59.66480255126955,1.5681573733491367
28.68794768769294,9.667737755996152,0.02547408812473093,0.38765410499751324,31.89360809326174,0,0.0,1.568161365209734
28.787947689183056,9.64472946646338,0.025375167671267896,0.38212281098648615,0.0,1,0.0,1.568165335740746
28.887947690673172,9.62191382108781,0.02527709634813861,0.37665827168197885,0.0,1,0.0,1.5681692896074917
28.98794769216329,9.599298449287094,0.025180091132080137,0.3713081810663252,0.0,1,0.0,1.5681732059344207
